asin,date,rating,size,width,color,text,title
B00ES82H6K,"April 16, 2015",5,11.5,D(M), White/Black/Royal,"Excellent. Running shoe for anyone who is a heavy under pronation. I suffer from pronation and would go through running shoes like waterbut since using these to run it's been a blessing, they are so good thst I actually bought a second pair for daily use.",Excellent. Running shoe for anyone who is a heavy ...
B00ES82H6K,"March 3, 2016",5,8.5,D(M), Titanium/Black/Red,"Have been wearing Asics Gel-Nimbus for running, and a pair for work, as I am on my feet all day. They are the only fitness shoe I buy. Great support, great cushion, and comfort.","Great support, great cushion"
B00ES82H6K,"February 22, 2016",5,11.5,D(M), Titanium/Black/Red,I have really liked Asics running shoes - they are a bit pricey but they've been a very good shoe.  I've put over 300 treadmill miles on them and the soles are still pretty solid.,I have really liked Asics running shoes - they are a bit pricey ...
B00ES82H6K,"May 15, 2015",4,12,D(M), Black / Onyx / Orange,"I'm 6 feet, 250 pounds, muscular but, at 54 years old, past my prime. I use these shoes for slow jogging, trying to get back into the game. A mile here, 2 miles there. So far, so good. Very comfortable, which is no easy thing carrying this load.",So far so good. Very comfortable
B00ES82H6K,"May 26, 2015",5,10.5,2E, White/Black/Royal,Great shoes and at a great price on Amazon.Would definitely recommend for those searching for neutral running shoes and those who supinate rather than pronate.Arguably the best shoe out there for these types of people.,Great shoes and at a great price on Amazon
B00ES82H6K,"April 8, 2015",5,13,D(M), Black / Onyx / Orange,Wonderful shoes. Excellent support.,ASICS for life
B00ES82H6K,"February 28, 2015",4,10,4E, Titanium/Black/Red,"I tested these against Reeboks and the Asics Cumulus.  While these had less cushion than the Cumulus, they felt more supportive and stable.  The shoes do very well for people who supinate (run on the outside of their foot).  The 4E width was right on the money.",I tested these against Reeboks and the Asics Cumulus. ...
B00ES82H6K,"March 24, 2015",5,11,D(M), Island Blue / Lightning / Lime,"Asics are the best!  Purchased for my husband who is a triathlete who also does running competitions.  Loves the shoe, and this is actually his 3rd or 4th pair of this brand/style.  Great fit, comfortable and fashionable!  Will purchase again when needed.",Great shoe
B00ES82H6K,"June 4, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,"This particular style works really well with my wide ball and narrow heal and ankle.Would buy again, did in fact purchase another pair. And, this style allows a women's foot supported by a special insert, to fit comfortable and well",Totally rad shoes!!
B00ES82H6K,"January 13, 2015",5,10.5,D(M), White/Black/Royal,"I had a pair of the Gel-Nimbus 13's and I was concerned about some of the feedback indicating that the 16's were not as padded.  These are great and I like them even better.  They are a little lighter, firmer and more supportive.  Getting ready to order another color.","Great cushioning yet, lighter and more supportive than older Gel-Nimbus models"
B00ES82H6K,"November 23, 2014",4,10,4E, White/Black/Royal,While there is no problem with shipping the only reason I cannot give these shoes a 5 star is because of the price. Honestly the shoes do feel great. But really $144 thats kinda high.,Honestly the shoes do feel great. But really $144 thats kinda high
B00ES82H6K,"April 6, 2015",5,10.5,D(M), White/Black/Royal,I'm a bit of a heel striker and have tried many different types and brands and this shoe has saved me from a lot of pain. They are somewhat pricey but if you want shoes that are very comfortable over long distances then these are the shoes you'd want.,They are somewhat pricey but if you want shoes that are very comfortable over long distances then these are the shoes you'd ...
B00ES82H6K,"July 20, 2014",5,9.5,D(M), Island Blue / Lightning / Lime,After 26 pairs of the Nike 360 air max and 13 marathons I switched to Asics after the air pockets on the 360's collapsed including a collapse at mile 11 of the Marine corp marathon last year. Yesterday I did 16 miles with the new nimbus. I wear orthodics and loved the feel and comfort these are great shoes,Thrilled
B00ES82H6K,"April 2, 2016",5,12.5,2E, White/Black/Royal,"I have wide feet and these were perfect width. They lasted about as long as I'd expect (running and hiking, wear and tear) and they were comfortable the entire time.",I have wide feet and these were perfect width. They lasted about as long as I'd ...
B00ES82H6K,"January 3, 2015",3,10.5,D(M), White/Black/Royal,"Comfortable, but wearing out far too quickly.  The sole has begun to peel off the bottom of the shoe after owning them less than 3 months!  This really isn't reasonable.",2.5 stars.  They're great if you want to replace them every three months.
B00ES82H6K,"February 19, 2015",4,12,D(M), White/Black/Royal,"Always been a nimbus fan. Lightweight, cushioned, and aesthetic. Very pricey though, you would think when a new model comes out the old one would go on sale or something. I am 215 lbs and I run about 20miles per week in these. Good shoe if you have the money",Good shoe if you have the
B00ES82H6K,"June 10, 2015",5,10.5,D(M), Island Blue / Lightning / Lime,These are one of my favorite pair of sneakers. But if you buy directly from the company sometimes you pay a lot more and if they don't fit the Asics company makes you pay for the return. Therefore I would not buy directly from Asics.,Awesome sneakers
B00ES82H6K,"July 1, 2014",5,13,D(M), Island Blue / Lightning / Lime,This is the 5th asics gel-nimbus i have purchased. as long as they keep making great running shoes I am going to stick with what works.,awesome shoe
B00ES82H6K,"July 6, 2015",5,12,4E, Titanium/Black/Red,Other than the short stubby shoe strings these shoes are the greatest shoes I have ever owned. They are my fourth pair of nimbus but my first pair of wides. And I can say I will be ordering two more pairs at least as back ups.,Awesome
B00ES82H6K,"May 16, 2015",5,10.5,D(M), White/Black/Royal,"I am a runner and enjoy comfort. i used to buy Asics Gel 1170, but they were discontinued. After wearing out my last pair and after serious research i gave the 16 a try. Very supportive, cushioned, comfortable and a pleasure to run with.",Just what i was looking for
B00ES82H6K,"September 8, 2015",5,9.5,2E, White/Black/Royal,"Very comfortable, I've worn them everyday for a couple months now and there still as comfortable as the day I first got them. I'd recommend trying them out. I work and run in these shoes and have no complaints.",Great shoe
B00ES82H6K,"May 24, 2015",5,10.5,4E, White/Black/Royal,"Extremely comfortable shoes. You can't go wrong with Asics. I might would have gone with a half size larger, which is a lil surprising with a 4E size, which I have had before in an Asics. But comfort-wise I couldn't be more satisfied.","Great, comfortable shoe"
B00ES82H6K,"December 1, 2015",5,11.5,D(M), White/Black/Royal,"My favorite running shoes, have been wearing this series since Nimbus 7's.",Favorite shoes
B00ES82H6K,"March 19, 2015",4,13,2E, White/Black/Royal,they are very comfortable to wear around all day.  I have med-high arches and these have similar specs to a Saucony I have been wearing for a couple of years but run a little smaller (shorter) than most brands and have a lower arch than advertised.,they are very comfortable to wear around all day
B00ES82H6K,"February 27, 2015",5,9,D(M), Titanium/Black/Red,"This is my third pair of ASICS Nimbus 16 running shoes.  I have tried other shoes but find ASICS provides good comfort, cushioning, and wear at a good price.  I usually buy the white but like the grey and black with the accent colors for a nice change.","I have tried other shoes but find ASICS provides good comfort, cushioning"
B00ES82H6K,"May 23, 2015",5,10.5,D(M), White/Black/Royal,I walk about 12-15 miles a day and run a couple miles every other day and when I get home at the end of the night my feet do not hurt. Best shoes I've even owned. I will never switch back from asics! Thanks for such a great product!,Best shoe available!
B00ES82H6K,"January 16, 2016",5,11.5,4E, Titanium/Black/Red,"These shoes feel as if you are running on a cloud.  Amazing.  I can run 35% to 50% longer without any pain in these shoes compared to my old Asics, which were not cheap shoes.",Great shoes.
B00ES82H6K,"September 30, 2015",4,9.5,D(M), White/Black/Royal,"Most comfortable shoes I've owned! Not sure if it's mental or physical (maybe both), but I feel like I can run faster with these on :)I do wish ASICS, in generally, looked better though.",Most comfortable shoes I've owned
B00ES82H6K,"March 16, 2015",5,13,D(M), Island Blue / Lightning / Lime,I really felt like I was taking a gamble buying shoes online. These shoes are awesome! I'm considering buying a second pair just to have as a back up when these finally where out. Definitely one of the most comfortable pair I have ever owned.,Walking on Clouds?
B00ES82H6K,"March 2, 2015",5,9,D(M), Titanium/Black/Red,"I did a 13 mile run with these shoes right out of the box with no blisters or pain. They fit true to size, are light weight...they are a few grams lighter than the Gel Nimbus 15 (yes, I weighed them ;-) overall a great training and racing shoe!",Awesome Shoes!!!!
B00ES82H6K,"January 11, 2015",4,12,D(M), Titanium/Black/Red,"Comfortable fit, the profile around the ankle is a bit lower than previous generations of nimbus but this does not appear to be a negative.Overall support feels better than previous models.  I have only logged about 20 miles so far, no complaints.","Comfortable fit, the profile around the ankle is a ..."
