asin,date,rating,size,width,color,text,title
B0009ZAHFE,22-Oct-12,5,6.5,M,White,I purchased the shoes to wear to a Zumba class that I have been taking since Feb. 2012. Wish I would have bought them sooner. They give me the support and bounce that I have needed all along. I love wearing them and look forward to my Classes more than ever! I usually wear a size 5 1/2 and was told to order a size larger than I usually wear so I did and the size 6 1/2 fit perfectly.,Now I've got rythem
B0009ZAHFE,17-Aug-12,4,6.5,M,Black,"Capezio has a very limited amount of dance sneakers, but of the four that I have seen, I really like the style of the FIERCE. I ordered them, they were delivered very timely, but they were not true to size. I did not have the insight to order a size larger.  So because I didn't want the hastle of a return, I am dancing in a shoe that is snug to my toes.The sneakers themselves are great.  I glide across the floor and make transitions very easily.",They Run Small
B0009ZAHFE,26-Sep-13,4,13.5,M,Black,I wear a men's Ascis size 11D and a Brooks size 11.5 .  So I ordered a size 13.5.  It fits great in the heel.  The toe-box is just a little snug (but still functional).  Split sole is non-rubber so it's great for turns.  Very light and very flexible.  Not much support but still comfortable.  Now I just have to wait for the "Dancing With the Stars" people to call. ;<),Good value.
B0009ZAHFE,11-Nov-13,5,8,M,Black,"I ordered half a size up from my street shoe (7.5) and they fit perfectly. I have been wearing Capezio for 20 years and have yet to be disappointed. These are comfortable, breathe well, and stand up incredibly well to the abuse I put them through. I especially like this design as it allows one to go on pointe while offering great support for a variety of dance styles.",Half a size up
B0009ZAHFE,23-Dec-14,5,11,M,Black,"Shoes are great, but I wear a 9 1/2 normally, and feet are larger than Med width, but not wide width.  Had to go up to an 11.  After about 6 months of daily wear, 1 hr Zumba daily, the side splits due to the width of my feet.  Great shoe, I do use arch supports with them as well.","Shoes are great, but I wear a 9 1/2 normally"
B0009ZAHFE,2-Jul-13,5,7.5,M,Red,"You CAN do those quick Samba steps in these shoes! They are comfortable and fit your toes comfortably and heels snugly so you can dance. Too many people try to dance in cross-trainers or running shoes--way too clunky. On some floors though, these can be a bit slippery. BUY A FULL SIZE LARGER THAN YOUR REGULAR SHOE SIZE.","Buy a size up, but great Zumba shoe!"
B0009ZAHFE,28-Jan-15,5,9,M,Red,"I use these shoes for dancing and for zumba when the class is done on mats and they make a huge difference in being able to turn and spin smoothly. The sizing is tricky. In most shoes I wear size 7 1/2, after reading the comments I ordered size 9 and they fit perfectly.",I use these shoes for dancing and for zumba when ...
B0009ZAHFE,21-Jul-16,5,8,M,White,That's are the best sneakers light weight  I had knee replacement and these sneakers are perfect for a light weight a sneaker would diff recommend,That's are the best sneakers light weight I had knee replacement and these ...
B0009ZAHFE,16-Jan-17,3,9,M,Black,"It's hard to tell the left from the right. I ordered a size larger than usual, fit is good. Comfortable shoe.",fit is good. Comfortable shoe
B0009ZAHFE,27-Oct-14,5,7,M,Red,"I totally love my Capezio shoes. I do Zumba at least three times a week and they are so comfortable. In fact, I've had them for over four years and they are still great. I'm guessing it's time to get a new pair. I don't buy a lot for myself, but I will indulge in another pair of these.",Dance Away
B0009ZAHFE,12-Sep-11,4,10,M,Red,I have gotten addicted to Zumba and the shoes that I were wearing weren't cutting it so I took the advice of my instructor and she told me to try this shoe.  I ordered one size up and realize that I should have ordered one and half size up but otherwise they are ok.  My knees are thankful too.  Wearing gym shoes to Zumba and then going from them to wearing the Capezios shoes made a BIG difference.  I would order again.  I wish they would come in different colors and remember ORDER A SIZE AND A HALF!,GOOD ZUMBA SHOE!
B0009ZAHFE,24-Jan-13,1,12,M,Black/Red,These shoes were not flexible enough for Zumba and hurt my feet Going to stick to my Nike cross trainers instead,Cross trainers are bettter
B0009ZAHFE,9-Jul-14,5,9,M,Black,"Fren recommended this dancing shoes for Zumba n I love it after putting on. The cushion is great n it gives good support n makes dancing, ESP twisting easy. Less strain  on the ball too.  Strongly recommended. Do note the cutting of shoes is Slim fit n if u hv broad feet like mine, opt 1/2 size bigger .",Love it !
B0009ZAHFE,14-Jun-17,5,8.5,M,Black,My shoe size is 8. I ordered 8.5 and they fit perfectly.,Five Stars
B0009ZAHFE,14-Aug-14,5,7,M,Black,"My teen daughter loves them even if we had to return the 7 and reorder the 7.5. The size is very small, she has 6 in sandals and 7 in sports sneakers and the 7.5 Capezio is right for her. No problem with the return, we received the new pair the day after, just in time for the class at gym!",My teen daughter loves them even if we had to ...
B0009ZAHFE,5-Aug-14,4,9,M,White,"I normally wear a 7.5 medium shoe, so I originally ordered the size 8.5. The toe box felt too small so I ordered the 9. They are a little big, but I added my orthotics and thicker sox and they seem OK.","I normally wear a 7. 5 medium shoe, ..."
B0009ZAHFE,16-May-16,3,10,M,Black,"As I reported before, the information said to get a size one size lower than your regular shoe size.  It did not work, the shoes were too small.",Too small
B0009ZAHFE,4-Sep-15,5,13,M,Black,"Priced very reasonably & competitively (if not cheaper) because I love the convenience of shopping at home! I use this for regular daily dance classes! After doing just +1 size up, it is now perfect fit!",Perfect fit & ready to dance non-stop!
B0009ZAHFE,11-Nov-10,5,8,M,Black,Very snazzy! My running shoes just weren't cutting it in my Zumba class. I hear it's much easier to turn if you have dance shoes without a tread. I saw these and I read all the reviews about sizing... I wear a 7.5 or 8 so I was pretty nervous about ordering a 9. I just got them today and they fit great. I almost ordered an 8.5 but I think my toes would've come to the end. Can't wait to try them out in my class! Thanks everyone for the sizing help!,nice!!
B0009ZAHFE,3-Nov-11,5,3.5,M,Black,"I can spin like a top in these shoes. I dance a lot and these shoes are awesome for swing and country. I can even do informal ballroom in them. I read some comments that made me want to laugh.  These are Jazz shoes, the are supposed to have a split sole, and they are supposed to be slippery. If you want a shoe that grips the floor buy athletic sneakers.These are by far my favorite of the five pairs of dance shoes I have.",Great Dance Shoes
B0009ZAHFE,21-Sep-15,4,11.5,M,Black,Nice fit and cushion. I bought according to manufacturer's sizing guide.,Four Stars
B0009ZAHFE,2-Jan-17,5,8.5,M,White,I've been doing Zumba for years in cross trainers - these dance shoes are so much better!,... cross trainers - these dance shoes are so much better!
B0009ZAHFE,2-Jun-12,4,8,M,Black,"I could definitely tell a difference in my dance workout classes with this shoe vs my regular sneakers.  My feet, ankle, and knees don't hurt as much now with these shoes, plus I can easily do turns and swift change of movements now.  I wear 11W in women's shoes and got the 13 which fit me nicely. Didn't give it a 5 b/c its not the most decorative looking shoe but I wanted something more for protection and function than looking cute.",Good shoe for the price and helpful on the joints
B0009ZAHFE,7-Dec-15,3,10,M,Black,I have had Capezio dance sneaker in past and ordered the same size (full size higher than my usual size) but they are way too small! Will have to return them and get next size.,I have had Capezio dance sneaker in past and ordered ...
B0009ZAHFE,28-Mar-16,4,9,M,Black,They run pretty small I ordered a size ten for my daughter who normally wears between a 9 & 9 1/2. She loves them and says they are very comfortable.,They run pretty small I ordered a size ten for my daughter ...
B0009ZAHFE,24-Mar-14,5,7.5,M,Black,I normally wear a size 8.5 bought in a 9 was wondering if i should have gotten and 9.5 because it doesn't seem like enough room at my toe area.  Will see they are very comfortable except for that there is room but not alot I guess I should have gone to the Dance Studio store to purchase them in the first place,Dance Sneaker
B0009ZAHFE,28-Feb-13,5,9.5,M,Black,"I have used these shoes for Zumba now 3-4 times. They are great for dancing! Very good value. I figured for the price, they were worth a try. They are VERY comfortable and look like they will hold up well. They flex, turn, and slide very well on the gym floor.  I feel very light and bouncy in them! I don't review that many products, but I felt these were highly worth a recommendation.",Great dance shoe
